Time,Ticket,Symbol,Type,Direction,Volume,Price,S/L,T/P,Commission,Swap,Profit,Comment
2026.01.02 14:41,390116673,XAUJPY,SELL,IN,0.01,688557.0,707949.0,675244.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.02 15:22,390126169,XAUJPY,BUY,OUT,0.01,688379.0,688364.0,675244.0,0.0,0.0,178.0,[sl 688364]
2026.01.02 15:22,390126185,XAUJPY,SELL,IN,0.01,688219.0,707938.0,675233.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.02 15:24,390126866,XAUJPY,BUY,OUT,0.01,687982.0,687966.0,675233.0,0.0,0.0,237.0,[sl 687966]
2026.01.02 15:24,390126897,XAUJPY,SELL,IN,0.01,687713.0,707938.0,675233.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.02 15:24,390127265,XAUJPY,BUY,OUT,0.01,687344.0,687233.0,675233.0,0.0,0.0,369.0,[sl 687233]
2026.01.02 15:26,390128353,XAUJPY,SELL,IN,0.01,687339.0,690601.0,687369.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.02 15:26,390128434,XAUJPY,BUY,OUT,0.01,687341.0,690601.0,687369.0,0.0,0.0,-2.0,[tp 687369]
2026.01.02 15:40,390133571,BTCJPY,BUY,IN,0.01,14041017.0,14015882.0,14056265.0,0.0,0.0,0.0,Up_Aggressive_GO
2026.01.02 15:57,390137524,BTCJPY,SELL,OUT,0.01,14015699.0,14015882.0,14056265.0,0.0,0.0,-253.0,[sl 14015882]
2026.01.02 15:57,390137545,BTCJPY,BUY,IN,0.01,14029056.0,14015449.0,14055832.0,0.0,0.0,0.0,Up_Aggressive_GO
2026.01.02 15:57,390137547,EURJPY,SELL,IN,0.01,183.899,184.39,183.438,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.02 15:58,390137937,BTCJPY,SELL,OUT,0.01,14015377.0,14015449.0,14055832.0,0.0,0.0,-137.0,[sl 14015449]
2026.01.03 18:14,390235423,BTCJPY,SELL,IN,0.01,14113459.0,14132135.0,14121107.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:15,390235424,BTCJPY,SELL,IN,0.01,14112863.0,14131489.0,14120941.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:16,390235428,BTCJPY,SELL,IN,0.01,14113459.0,14132012.0,14121353.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:17,390235431,BTCJPY,SELL,IN,0.01,14115969.0,14134325.0,14124256.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:18,390235433,BTCJPY,SELL,IN,0.01,14115969.0,14133663.0,14124123.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:18,390235434,BTCJPY,BUY,OUT,0.01,14131534.0,14131489.0,14120941.0,0.0,0.0,-187.0,[sl 14131489]
2026.01.03 18:18,390235435,BTCJPY,BUY,OUT,0.01,14132491.0,14132135.0,14121107.0,0.0,0.0,-190.0,[sl 14132135]
2026.01.03 18:18,390235436,BTCJPY,BUY,OUT,0.01,14132491.0,14132012.0,14121353.0,0.0,0.0,-190.0,[sl 14132012]
2026.01.03 18:18,390235442,BTCJPY,BUY,OUT,0.01,14133903.0,14133663.0,14124123.0,0.0,0.0,-179.0,[sl 14133663]
2026.01.03 18:18,390235447,BTCJPY,BUY,OUT,0.01,14134358.0,14134325.0,14124256.0,0.0,0.0,-184.0,[sl 14134325]
2026.01.03 18:19,390235448,BTCJPY,SELL,IN,0.01,14119828.0,14138081.0,14127996.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:19,390235458,BTCJPY,BUY,OUT,0.01,14138656.0,14138081.0,14127996.0,0.0,0.0,-188.0,[sl 14138081]
2026.01.03 18:20,390235474,BTCJPY,SELL,IN,0.01,14123813.0,14143141.0,14131897.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:21,390235481,BTCJPY,SELL,IN,0.01,14118322.0,14136922.0,14125325.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:22,390235484,BTCJPY,BUY,OUT,0.01,14131110.0,14143141.0,14131897.0,0.0,0.0,-73.0,[tp 14131897]
2026.01.03 18:22,390235487,BTCJPY,SELL,IN,0.01,14113286.0,14134420.0,14124490.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:23,390235494,BTCJPY,BUY,OUT,0.01,14124914.0,14136922.0,14125325.0,0.0,0.0,-66.0,[tp 14125325]
2026.01.03 18:23,390235495,BTCJPY,SELL,IN,0.01,14109914.0,14129188.0,14118014.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:23,390235496,BTCJPY,BUY,OUT,0.01,14122098.0,14134420.0,14124490.0,0.0,0.0,-88.0,[tp 14124490]
2026.01.03 18:23,390235506,BTCJPY,BUY,OUT,0.01,14116615.0,14129188.0,14118014.0,0.0,0.0,-67.0,[tp 14118014]
2026.01.03 18:25,390235535,BTCJPY,SELL,IN,0.01,14107467.0,14127058.0,14109990.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:26,390235538,BTCJPY,SELL,IN,0.01,14107781.0,14125682.0,14109824.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:26,390235543,BTCJPY,BUY,OUT,0.01,14125792.0,14125682.0,14109824.0,0.0,0.0,-180.0,[sl 14125682]
2026.01.03 18:26,390235546,BTCJPY,BUY,OUT,0.01,14127063.0,14127058.0,14109990.0,0.0,0.0,-196.0,[sl 14127058]
2026.01.03 18:27,390235548,BTCJPY,SELL,IN,0.01,14113475.0,14134610.0,14116205.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:27,390235558,BTCJPY,BUY,OUT,0.01,14135440.0,14134610.0,14116205.0,0.0,0.0,-220.0,[sl 14134610]
2026.01.03 18:28,390235561,BTCJPY,SELL,IN,0.01,14122103.0,14145315.0,14123926.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:29,390235574,BTCJPY,SELL,IN,0.01,14118009.0,14140641.0,14117745.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:30,390235576,BTCJPY,SELL,IN,0.01,14121569.0,14143472.0,14119895.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:31,390235584,BTCJPY,SELL,IN,0.01,14122605.0,14145409.0,14121998.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:32,390235586,BTCJPY,SELL,IN,0.01,14124440.0,14147275.0,14123464.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:32,390235588,BTCJPY,BUY,OUT,0.01,14140993.0,14140641.0,14117745.0,0.0,0.0,-230.0,[sl 14140641]
2026.01.03 18:33,390235594,BTCJPY,SELL,IN,0.01,14127844.0,14150590.0,14127046.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:34,390235597,BTCJPY,SELL,IN,0.01,14127813.0,14148681.0,14126132.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:34,390235598,BTCJPY,BUY,OUT,0.01,14143723.0,14143472.0,14119895.0,0.0,0.0,-222.0,[sl 14143472]
2026.01.03 18:34,390235600,BTCJPY,BUY,OUT,0.01,14145323.0,14145315.0,14123926.0,0.0,0.0,-232.0,[sl 14145315]
2026.01.03 18:34,390235601,BTCJPY,BUY,OUT,0.01,14145935.0,14145409.0,14121998.0,0.0,0.0,-233.0,[sl 14145409]
2026.01.03 18:34,390235607,BTCJPY,BUY,OUT,0.01,14147331.0,14147275.0,14123464.0,0.0,0.0,-229.0,[sl 14147275]
2026.01.03 18:34,390235609,BTCJPY,BUY,OUT,0.01,14148751.0,14148681.0,14126132.0,0.0,0.0,-209.0,[sl 14148681]
2026.01.03 18:35,390235612,BTCJPY,SELL,IN,0.01,14132456.0,14154967.0,14132433.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:36,390235615,BTCJPY,SELL,IN,0.01,14131295.0,14153722.0,14131441.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:37,390235619,BTCJPY,SELL,IN,0.01,14130731.0,14152614.0,14131966.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:38,390235622,BTCJPY,SELL,IN,0.01,14132472.0,14153198.0,14136020.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:40,390235627,BTCJPY,SELL,IN,0.01,14133978.0,14151577.0,14137192.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:41,390235637,BTCJPY,BUY,OUT,0.01,14150860.0,14150590.0,14127046.0,0.0,0.0,-230.0,[sl 14150590]
2026.01.03 18:41,390235644,BTCJPY,SELL,IN,0.01,14135986.0,14153994.0,14141253.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 18:41,390235648,BTCJPY,BUY,OUT,0.01,14151692.0,14151577.0,14137192.0,0.0,0.0,-177.0,[sl 14151577]
2026.01.03 18:41,390235661,BTCJPY,BUY,OUT,0.01,14152735.0,14152614.0,14131966.0,0.0,0.0,-220.0,[sl 14152614]
2026.01.03 18:43,390235676,BTCJPY,BUY,OUT,0.01,14153244.0,14153198.0,14136020.0,0.0,0.0,-208.0,[sl 14153198]
2026.01.03 18:43,390235679,BTCJPY,BUY,OUT,0.01,14153872.0,14153722.0,14131441.0,0.0,0.0,-226.0,[sl 14153722]
2026.01.03 18:50,390235710,BTCJPY,BUY,OUT,0.01,14154029.0,14153994.0,14141253.0,0.0,0.0,-180.0,[sl 14153994]
2026.01.03 18:51,390235712,BTCJPY,BUY,OUT,0.01,14155033.0,14154967.0,14132433.0,0.0,0.0,-226.0,[sl 14154967]
2026.01.03 20:06,390235975,BTCJPY,SELL,IN,0.01,14116487.0,14133544.0,14127373.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 20:07,390235979,BTCJPY,SELL,IN,0.01,14116173.0,14132978.0,14127563.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.03 20:14,390235990,BTCJPY,BUY,OUT,0.01,14134452.0,14133544.0,14127373.0,0.0,0.0,-180.0,[sl 14133544]
2026.01.03 20:14,390235991,BTCJPY,BUY,OUT,0.01,14134452.0,14132978.0,14127563.0,0.0,0.0,-183.0,[sl 14132978]
2026.01.04 09:02,390245927,BTCJPY,SELL,IN,0.01,14316449.0,14337177.0,14319993.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:03,390245941,BTCJPY,SELL,IN,0.01,14313092.0,14334040.0,14316196.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:03,390245954,BTCJPY,BUY,OUT,0.01,14334147.0,14334040.0,14316196.0,0.0,0.0,-211.0,[sl 14334040]
2026.01.04 09:04,390245965,BTCJPY,SELL,IN,0.01,14314222.0,14334498.0,14318670.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:05,390245974,BTCJPY,SELL,IN,0.01,14317830.0,14338325.0,14321841.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:06,390245979,BTCJPY,SELL,IN,0.01,14314661.0,14334067.0,14317649.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:06,390245981,BTCJPY,BUY,OUT,0.01,14336296.0,14334498.0,14318670.0,0.0,0.0,-221.0,[sl 14334498]
2026.01.04 09:06,390245985,BTCJPY,BUY,OUT,0.01,14336296.0,14334067.0,14317649.0,0.0,0.0,-216.0,[sl 14334067]
2026.01.04 09:07,390245995,BTCJPY,SELL,IN,0.01,14320480.0,14341554.0,14323331.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:07,390246002,BTCJPY,BUY,OUT,0.01,14337190.0,14337177.0,14319993.0,0.0,0.0,-207.0,[sl 14337177]
2026.01.04 09:07,390246005,BTCJPY,BUY,OUT,0.01,14338633.0,14338325.0,14321841.0,0.0,0.0,-208.0,[sl 14338325]
2026.01.04 09:08,390246010,BTCJPY,SELL,IN,0.01,14323633.0,14344068.0,14325270.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:09,390246028,BTCJPY,SELL,IN,0.01,14322488.0,14343677.0,14325111.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:10,390246033,BTCJPY,SELL,IN,0.01,14321578.0,14342103.0,14325529.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:11,390246034,BTCJPY,SELL,IN,0.01,14322284.0,14342219.0,14327414.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:11,390246040,BTCJPY,BUY,OUT,0.01,14342665.0,14341554.0,14323331.0,0.0,0.0,-222.0,[sl 14341554]
2026.01.04 09:11,390246041,BTCJPY,BUY,OUT,0.01,14342665.0,14342103.0,14325529.0,0.0,0.0,-211.0,[sl 14342103]
2026.01.04 09:11,390246042,BTCJPY,BUY,OUT,0.01,14342665.0,14342219.0,14327414.0,0.0,0.0,-204.0,[sl 14342219]
2026.01.04 09:12,390246052,BTCJPY,SELL,IN,0.01,14325924.0,14346037.0,14330320.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:13,390246092,BTCJPY,SELL,IN,0.01,14320465.0,14342152.0,14326750.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:14,390246095,BTCJPY,SELL,IN,0.01,14320888.0,14340645.0,14326373.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:15,390246100,BTCJPY,SELL,IN,0.01,14317704.0,14337858.0,14324279.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:16,390246116,BTCJPY,SELL,IN,0.01,14320967.0,14338499.0,14326997.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:17,390246120,BTCJPY,SELL,IN,0.01,14316669.0,14338668.0,14328092.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:18,390246133,BTCJPY,SELL,IN,0.01,14317202.0,14335501.0,14324191.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:19,390246145,BTCJPY,BUY,OUT,0.01,14335967.0,14335501.0,14324191.0,0.0,0.0,-188.0,[sl 14335501]
2026.01.04 09:19,390246147,BTCJPY,SELL,IN,0.01,14320967.0,14338918.0,14327664.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:20,390246149,BTCJPY,SELL,IN,0.01,14319571.0,14339254.0,14329132.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:22,390246161,BTCJPY,SELL,IN,0.01,14316355.0,14334476.0,14325113.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:22,390246163,BTCJPY,BUY,OUT,0.01,14335527.0,14334476.0,14325113.0,0.0,0.0,-192.0,[sl 14334476]
2026.01.04 09:23,390246169,BTCJPY,SELL,IN,0.01,14320716.0,14339055.0,14329037.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:24,390246174,BTCJPY,SELL,IN,0.01,14315414.0,14334288.0,14322666.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:24,390246175,BTCJPY,BUY,OUT,0.01,14329724.0,14346037.0,14330320.0,0.0,0.0,-38.0,[tp 14330320]
2026.01.04 09:24,390246176,BTCJPY,BUY,OUT,0.01,14328955.0,14339254.0,14329132.0,0.0,0.0,-94.0,[tp 14329132]
2026.01.04 09:24,390246177,BTCJPY,BUY,OUT,0.01,14328955.0,14339055.0,14329037.0,0.0,0.0,-82.0,[tp 14329037]
2026.01.04 09:24,390246186,BTCJPY,BUY,OUT,0.01,14327684.0,14338668.0,14328092.0,0.0,0.0,-110.0,[tp 14328092]
2026.01.04 09:24,390246188,BTCJPY,BUY,OUT,0.01,14326962.0,14338499.0,14326997.0,0.0,0.0,-60.0,[tp 14326997]
2026.01.04 09:24,390246189,BTCJPY,BUY,OUT,0.01,14326962.0,14338918.0,14327664.0,0.0,0.0,-60.0,[tp 14327664]
2026.01.04 09:24,390246190,BTCJPY,BUY,OUT,0.01,14326335.0,14342152.0,14326750.0,0.0,0.0,-59.0,[tp 14326750]
2026.01.04 09:24,390246191,BTCJPY,BUY,OUT,0.01,14326335.0,14340645.0,14326373.0,0.0,0.0,-54.0,[tp 14326373]
2026.01.04 09:24,390246194,BTCJPY,BUY,OUT,0.01,14324876.0,14344068.0,14325270.0,0.0,0.0,-12.0,[tp 14325270]
2026.01.04 09:24,390246195,BTCJPY,BUY,OUT,0.01,14324876.0,14343677.0,14325111.0,0.0,0.0,-24.0,[tp 14325111]
2026.01.04 09:25,390246252,BTCJPY,BUY,OUT,0.01,14323668.0,14337858.0,14324279.0,0.0,0.0,-60.0,[tp 14324279]
2026.01.04 09:25,390246262,BTCJPY,BUY,OUT,0.01,14322429.0,14334288.0,14322666.0,0.0,0.0,-70.0,[tp 14322666]
2026.01.04 09:29,390246303,BTCJPY,SELL,IN,0.01,14314049.0,14333839.0,14319469.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:30,390246309,BTCJPY,SELL,IN,0.01,14318112.0,14336744.0,14322273.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:30,390246313,BTCJPY,BUY,OUT,0.01,14334924.0,14333839.0,14319469.0,0.0,0.0,-209.0,[sl 14333839]
2026.01.04 09:30,390246319,BTCJPY,BUY,OUT,0.01,14337331.0,14336744.0,14322273.0,0.0,0.0,-192.0,[sl 14336744]
2026.01.04 09:31,390246334,BTCJPY,SELL,IN,0.01,14320245.0,14340612.0,14325405.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:32,390246345,BTCJPY,SELL,IN,0.01,14323304.0,14343618.0,14327677.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:33,390246348,BTCJPY,SELL,IN,0.01,14320606.0,14341067.0,14325437.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:34,390246352,BTCJPY,SELL,IN,0.01,14321076.0,14340941.0,14326345.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:35,390246355,BTCJPY,SELL,IN,0.01,14322049.0,14341751.0,14327126.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:36,390246359,BTCJPY,SELL,IN,0.01,14321814.0,14339166.0,14325240.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:36,390246360,BTCJPY,BUY,OUT,0.01,14339873.0,14339166.0,14325240.0,0.0,0.0,-181.0,[sl 14339166]
2026.01.04 09:36,390246364,BTCJPY,BUY,OUT,0.01,14341065.0,14340612.0,14325405.0,0.0,0.0,-208.0,[sl 14340612]
2026.01.04 09:36,390246365,BTCJPY,BUY,OUT,0.01,14341065.0,14340941.0,14326345.0,0.0,0.0,-200.0,[sl 14340941]
2026.01.04 09:36,390246367,BTCJPY,BUY,OUT,0.01,14341253.0,14341067.0,14325437.0,0.0,0.0,-206.0,[sl 14341067]
2026.01.04 09:36,390246368,BTCJPY,BUY,OUT,0.01,14342273.0,14341751.0,14327126.0,0.0,0.0,-202.0,[sl 14341751]
2026.01.04 09:36,390246376,BTCJPY,BUY,OUT,0.01,14343748.0,14343618.0,14327677.0,0.0,0.0,-204.0,[sl 14343618]
2026.01.04 09:37,390246400,BTCJPY,SELL,IN,0.01,14324747.0,14344481.0,14330278.0,0.0,0.0,0.0,Down_Aggressive_GO
2026.01.04 09:37,390246403,BTCJPY,BUY,OUT,0.01,14345473.0,14344481.0,14330278.0,0.0,0.0,-207.0,[sl 14344481]
2026.01.04 12:26,390249528,BTCJPY,BUY,IN,0.01,14351418.0,14314497.0,14375882.0,0.0,0.0,0.0,Up_Balanced_GO
2026.01.04 12:31,390249576,BTCJPY,SELL,OUT,0.01,14351808.0,14353185.0,14375882.0,0.0,0.0,4.0,[sl 14353185]
2026.01.04 13:06,390250127,BTCJPY,BUY,IN,0.01,14351261.0,14323334.0,14379074.0,0.0,0.0,0.0,Up_Balanced_GO
2026.01.04 13:14,390250204,BTCJPY,SELL,OUT,0.01,14321845.0,14323334.0,14379074.0,0.0,0.0,-294.0,[sl 14323334]
2026.01.04 13:45,390250477,BTCJPY,BUY,IN,0.01,14338147.0,14323132.0,14379033.0,0.0,0.0,0.0,Up_Balanced_GO
2026.01.04 13:51,390250501,BTCJPY,SELL,OUT,0.01,14322739.0,14323132.0,14379033.0,0.0,0.0,-154.0,[sl 14323132]
2026.01.04 14:27,390251329,BTCJPY,BUY,IN,0.01,14335920.0,14318340.0,14378917.0,0.0,0.0,0.0,Up_Balanced_GO
2026.01.04 14:30,390251347,BTCJPY,SELL,OUT,0.01,14318237.0,14318340.0,14378917.0,0.0,0.0,-177.0,[sl 14318340]
2026.01.05 04:17,390313559,EURJPY,BUY,OUT,0.01,183.659,183.658,183.438,0.0,-21.0,240.0,[sl 183.658]
2026.01.05 09:46,390374565,XAUJPY,SELL,IN,0.01,694726.0,711819.0,671356.0,0.0,0.0,0.0,Down_Overbought_ADX26
2026.01.05 09:47,390374870,XAUJPY,BUY,OUT,0.01,694428.0,694423.0,671356.0,0.0,0.0,298.0,[sl 694423]
2026.01.05 18:40,390573074,XAUJPY,SELL,IN,0.01,694896.0,696513.0,692620.0,0.0,0.0,0.0,v10_Down_ADX30
2026.01.05 18:40,390573077,XAUJPY,SELL,IN,0.01,694942.0,696508.0,692716.0,0.0,0.0,0.0,v10_Down_ADX29
2026.01.05 18:54,390575778,XAUJPY,BUY,OUT,0.01,696510.0,696508.0,692716.0,0.0,0.0,-1568.0,[sl 696508]
2026.01.05 18:54,390575787,XAUJPY,BUY,OUT,0.01,696517.0,696513.0,692620.0,0.0,0.0,-1621.0,[sl 696513]
2026.01.06 11:20,390749119,XAUJPY,BUY,IN,0.01,696224.0,695772.0,696977.0,0.0,0.0,0.0,v10_Up_ADX16
2026.01.06 11:22,390749989,XAUJPY,SELL,OUT,0.01,696353.0,696375.0,696977.0,0.0,0.0,129.0,[sl 696375]
2026.01.06 11:50,390755851,XAUJPY,BUY,IN,0.01,695633.0,695136.0,696461.0,0.0,0.0,0.0,v10_Up_ADX16
2026.01.06 11:51,390756151,XAUJPY,SELL,OUT,0.01,695082.0,695136.0,696461.0,0.0,0.0,-551.0,[sl 695136]
2026.01.06 12:10,390762761,XAUJPY,BUY,IN,0.01,695725.0,695245.0,696551.0,0.0,0.0,0.0,v10_Up_ADX18
2026.01.06 12:15,390764116,XAUJPY,BUY,IN,0.01,695765.0,695325.0,696634.0,0.0,0.0,0.0,v10_Up_ADX19
2026.01.06 12:16,390764524,XAUJPY,SELL,OUT,0.01,695922.0,695929.0,696551.0,0.0,0.0,197.0,[sl 695929]
2026.01.06 12:16,390764525,XAUJPY,SELL,OUT,0.01,695922.0,695929.0,696634.0,0.0,0.0,157.0,[sl 695929]
2026.01.06 12:20,390764930,XAUJPY,BUY,IN,0.01,696167.0,695659.0,697014.0,0.0,0.0,0.0,v10_Up_ADX20
2026.01.06 12:21,390765091,XAUJPY,SELL,OUT,0.01,695659.0,695659.0,697014.0,0.0,0.0,-508.0,[sl 695659]
2026.01.06 12:40,390769327,XAUJPY,BUY,IN,0.01,696526.0,696003.0,697405.0,0.0,0.0,0.0,v10_Up_ADX20
2026.01.06 12:42,390769738,XAUJPY,SELL,OUT,0.01,696003.0,696003.0,697405.0,0.0,0.0,-523.0,[sl 696003]
2026.01.06 13:00,390772290,XAUJPY,BUY,IN,0.01,696613.0,696123.0,697339.0,0.0,0.0,0.0,v10_Up_ADX20
2026.01.06 13:20,390775562,XAUJPY,BUY,IN,0.01,696712.0,696410.0,697211.0,0.0,0.0,0.0,v10_Up_ADX15
2026.01.06 13:22,390775856,XAUJPY,SELL,OUT,0.01,696405.0,696410.0,697211.0,0.0,0.0,-307.0,[sl 696410]
2026.01.06 13:25,390776387,XAUJPY,SELL,OUT,0.01,696765.0,696796.0,697339.0,0.0,0.0,152.0,[sl 696796]
2026.01.06 13:35,390779430,XAUJPY,SELL,IN,0.01,697632.0,698193.0,697230.0,0.0,0.0,0.0,v10_Down_ADX15
2026.01.06 13:52,390784433,XAUJPY,BUY,OUT,0.01,698223.0,698193.0,697230.0,0.0,0.0,-591.0,[sl 698193]
2026.01.06 15:40,390816343,XAUJPY,SELL,IN,0.01,697621.0,698168.0,697202.0,0.0,0.0,0.0,v10_Down_ADX16
2026.01.06 15:45,390817539,XAUJPY,BUY,OUT,0.01,698187.0,698168.0,697202.0,0.0,0.0,-566.0,[sl 698168]
2026.01.06 15:55,390822405,XAUJPY,SELL,IN,0.01,698441.0,699008.0,697930.0,0.0,0.0,0.0,v10_Down_ADX18
2026.01.06 16:00,390823751,XAUJPY,SELL,IN,0.01,698611.0,699062.0,698275.0,0.0,0.0,0.0,v10_Down_ADX17
2026.01.06 16:00,390824125,XAUJPY,BUY,OUT,0.01,699025.0,699008.0,697930.0,0.0,0.0,-584.0,[sl 699008]
2026.01.06 16:02,390824953,XAUJPY,BUY,OUT,0.01,699070.0,699062.0,698275.0,0.0,0.0,-459.0,[sl 699062]
2026.01.06 16:20,390831821,XAUJPY,SELL,IN,0.01,698538.0,698998.0,698220.0,0.0,0.0,0.0,v10_Down_ADX17
2026.01.06 16:20,390832309,XAUJPY,BUY,OUT,0.01,698348.0,698332.0,698220.0,0.0,0.0,190.0,[sl 698332]
2026.01.06 16:25,390833777,XAUJPY,SELL,IN,0.01,698619.0,699010.0,698247.0,0.0,0.0,0.0,v10_Down_ADX18
2026.01.06 16:27,390834454,XAUJPY,BUY,OUT,0.01,699016.0,699010.0,698247.0,0.0,0.0,-397.0,[sl 699010]
2026.01.06 16:45,390844193,XAUJPY,SELL,IN,0.01,700673.0,701335.0,700156.0,0.0,0.0,0.0,v10_Down_ADX20
2026.01.06 16:45,390844628,XAUJPY,BUY,OUT,0.01,701340.0,701335.0,700156.0,0.0,0.0,-667.0,[sl 701335]
